,title,lyrics,artists,date,rank,cnt
10,You're In My Heart (The Final Acclaim),"[Verse 1]
I didn't know what day it was
When you walked into the room
I said hello unnoticed
You said goodbye too soon
Breezing through the clientele
Spinning yarns that were so lyrical
I really must confess right here
The attraction was purely physical
I took all those habits of yours
That in the beginning were hard to accept
Your fashion sense, Beardsley prints
I put down to experience
The big bosomed lady with the Dutch accent
Who tried to change my point of view
Her ad lib lines were, well rehearsed
But my heart cried out for you

[Chorus]
You're in my heart, you're in my soul
You'll be my breath should I grow old
You are my lover, you're my best friend
You're in my soul

[Verse 2]
My love for you is immeasurable
My respect for you immense
You're ageless, timeless, lace and fineness
You're beauty and elegance
You're a rhapsody, a comedy
You're a symphony and a play
You're every love song ever written
But honey, what do you see in me?

[Chorus]
You're in my heart, you're in my soul
You'll be my breath should I grow old
You are my lover, you're my best friend
You're in my soul

[Verse 3]
You're an essay in glamour
Please pardon the grammar
But you're every schoolboy's dream
You're Celtic, United, but baby I've decided
You're the best team, I've ever seen
And there have been, many affairs
Many times I've, thought to leave
But I bite my lip and turn around
Cause you're the warmest thing, I've ever found

[Chorus]
You're in my heart, you're in my soul
You'll be my breath should I grow old
You are my lover, you're my best friend
You're in my soul
You're in my heart, you're in my soul
You'll be my breath should I grow old
You are my lover, you're my best friend
You're in my soul
You're in my heart, you're in my soul
You'll be my breath should I grow old
You are my lover, you're my best friend
You're in my soul",Rod Stewart,1977,"[11, 11, 17, 19, 30, 38, 46, 56, 69, 80]",10
11,You Can't Turn Me Off (In The Middle Of Turning Me On),"I melt, I feel so weak
It's gettin hard to go to sleep
With this feeling, this feeling on my mind
It needs you baby to satisfy

You can't turn me off
Not in the middle of turning me on
I can't suddenly stop

You changed me from cold to hot
Now I'm ready to give you all the love I've got
Please don't leave me now
Can't you read in my eyes
This need I have to love
So don't tease me now (don't tease me)
Please, please me now

You can't turn me off (no you can't turn me off)
Not in the middle of turning me on (in the middle in the middle)
I can't suddenly stop

Each and every time we touch
Ooh this feeling too much
Take me to that special place
You've gone too far to leave me so spaced baby
You won't tease me now (don't tease me)
You want do nothing but please me now

You can't turn me off (no you can't turn me off)
Not in the middle of turning me on
I can't suddenly stop

Well if you love me (if you love me)
Like I love you (like I love you)
Then you'll do what I want you to do baby please
You'll come and hold me in your lovin arms
And make my heart rush straight to the stars

So don't tease me now
You won't do nothin but please me now

You can't turn me off (no you can't turn me off)
Not in the middle of turning me on",High Inergy,1977,"[12, 12, 15, 17, 20, 30, 34, 44, 50, 58, 69, 79, 81, 83, 86, 91]",16
12,Isn't It Time,"Falling in love was the last thing I had on my mind
Holding you is a warmth that I thought I could never find

(Sitting here all alone) Just trying to decide
(Whether to go all alone) Or stay by your side
(Then I stop myself because) I know I could cry

I just can't find the answers
To the questions that keep going through my mind
Hey, babe
Isn't it time?

(Isn't it time? it took time to wait)
(Falling in love could be your mistake)
Isn't it time?
(Isn't it time? you took time to wait)
(Falling in love could be your mistake)

I've seen visions of someone like you in my life
A love that's strong reaching out
Holding me through the darkest night

(Sitting here all alone) Just trying to decide
(Whether to go all alone) Or stay by your side
(Then I stop myself because) I don't want to cry

I just can't find the answers
To the questions that keep going through my mind
Hey, babe
Isn't it time?

(Isn't it time? it took time to wait)
(Falling in love could be your mistake)
Isn't it time?
(Isn't it time? you took time to wait)
(Falling in love could be your mistake)

I feel a warmth in my heart and my soul that I never knew
This love affair gives me strength that I need just to get me through

(Sitting here all alone) Just wondering why
(Then I stop myself because) I know I could cry
(Then I think of you) And everything seems alright

I've finally found the answers
To the questions that keep going through my mind
Hey, babe
Isn't it time?

(Isn't it time? you don't have to wait) (Don't have to wait)
I know it's time
(Losing this love could be your mistake)
Ooh, yeah (Isn't it time?) I know it's time

(Isn't it time? you don't have to wait)
It must be time (Don't have to wait)
(Losing this love could be your mistake)
(Isn't it time?) It must be time

(Isn't time you don't have to wait)
(Don't have to wait) It oughta be time
(Losing this love could be your mistake)
(Isn't it time?)

(Isn't it time? you don't have to wait)
(Don't have to wait)
It must be time
(Losing this love could be your mistake)
(Isn't it time?)

(Isn't it time? you don't have to wait)
(Don't have to wait)
(Losing this love could be your mistake)
(Isn't it time?)

(Isn't it time? you don't have to wait)
(Don't have to wait)
(Losing this love could be your mistake)
(Isn't it time?)

(Isn't it time? you don't have to wait)
(Don't have to wait)
(Losing this love could be your mistake)
(Isn't it time?)

(Isn't it time? you don't have to wait)
(Don't have to wait)
(Losing this love could be your mistake)
(Isn't it time?)",The Babys,1977,"[13, 13, 14, 16, 18, 20, 22, 25, 26, 32, 58, 69, 82]",13
13,Come Sail Away,"[Verse 1]
I'm sailing away
Set an open course for the Virgin Sea
'Cause I've got to be free
Free to face the life that's ahead of me

On board I'm the captain, so climb aboard
We'll search for tomorrow on every shore
And I'll try, oh Lord I'll try to carry on

[Verse 2]
I look to the sea
Reflections in the waves spark my memory
Some happy, some sad
I think of childhood friends, and the dreams we had

We lived happily forever, so the story goes
But somehow we missed out on the pot of gold
But we'll try best that we can, to carry on

[Pre-Chorus]
A gathering of angels appeared above my head
They sang to me this song of hope, and this is what they said

[Chorus]
They said: Come sail away, come sail away, come sail away with me lads
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me baby
Come sail away, come sail away, come sail away with me

[Instrumental Break]

[Pre-Chorus]
I thought that they were angels, but to my surprise
We climbed aboard their starship, we headed for the skies

[Chorus]
Singing come sail away, come sail away, come sail with me lads
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me
Come sail away, come sail away, come sail away with me",Styx,1977,"[14, 14, 16, 18, 21, 23, 25, 26, 32, 35, 50, 56, 67, 78, 89]",15
14,Hey Deanie,"Hey Deanie
Won't you come out tonight
The stars are dancin'
Like diamonds in the moonlight
And we could never find a better time
To be in love

Hey Deanie
Won't you come out tonight
The summer's waitin'
The moon is shinin' so bright
Hey Deanie you're the one
I'm dreamin' of

I was a fool for your love
From the moment I saw you
Like a vision in the darkness
Of a thousand lonesome, lonely nights
Like my heart threw away the key
I'm as blind as a man could be
Oh darlin'
Till you help me see the light

Hey Deanie
Won't you come out tonight
The stars are dancin'
Like diamonds in the moonlight
And we could never find a better time
To be in love

Hey Deanie
Won't you come out tonight
The summer's waitin'
The moon is shinin' so bright
Hey Deanie you're the one
I'm dreamin' of

I stand accused
I'm in league with the forces of darkness
An incurable believer
In the magic of the midnight sky
And the love that I found today
Oh, I can't let it slip away
Oh darlin', can't you read between the lines

Hey Deanie
Won't you come out tonight
The stars are dancin'
Like diamonds in the moonlight
And we could never find a better time
To be in love

Hey Deanie
Won't you come out tonight
The summer's waitin'
The moon is shinin' so bright
Hey Deanie you're the one
I'm dreamin' of

Deanie, love is all there is
I don't wanna lose it
Don't wanna let the evenin' go
If it's here within our reach
I think we should use it
Now while we're young enough
To still let it show

Hey Deanie
Won't you come out tonight
The stars are dancin'
Like diamonds in the moonlight
And we could never find a better time
To be in love

Hey Deanie
Won't you come out tonight
The summer's waitin'
The moon is shinin' so bright
Hey Deanie you're the one
I'm dreamin' of

Hey Deanie
You're the one I'm dreamin' of
Hey Deanie
You're the one I'm dreamin' of
Won't you come out tonight
You're the one that I'm dreamin' of
I'm a fool for your love
Won't you come out
Come out tonight",Eric Carmen,1977,"[15, 15, 19, 22, 32, 40, 64, 77]",8
15,We're All Alone,"[Verse]
I am your hero still I sleep alone at night
In years you'll thank me for getting everything right
I am the sun still I sit alone in a red sky
Keeping my eyes on you
Keeping my eyes on you
We're all alone
In time you'll find that
We're all on our own (All on our own)
We're all on our own, chasing nothing
My dreams have fallen, I'm wearing thin
I need something to fill this void I'm constantly in
And I can't do this
I am your hero and I just don't care tonight
In years you'll forget me, I got everything right
I am the sun and I didn't rise today
I left you in darkness

[Bridge]
And I just don't care anymore about you
You can sit and suffer alone without me

[Pre-Chorus]
I am your hero
Save your ""Thank you""'s
I am your hero
Save your ""Thank you""'s

[Chorus]
In times to come, I'll rise above this
But for now, I'll just sit here
My dreams have fallen once again
My dreams have fallen once again

[Outro]
I need something to fill this void I'm in
Keeping my eyes on you
We're all alone",Architects,1977,"[16, 16, 7, 7, 7, 7, 8, 10, 13, 17, 26, 32, 42, 52, 67, 78]",16
16,Swingtown,"[Chorus]
Ooo oooohhhh
Ooo oooohhhh
Come on and dance, come on and dance
Let's make some romance
You know the night is falling
And the music's calling
And we've got to get down to Swingtown

[Verse]
We've been working so hard
We've been working so hard
Come on, baby
Come on, baby, let's dance

[Chorus]
Ooo oooohhhh
Ooo oooohhhh
Come on and dance, come on and dance
We may not get another chance
You know the night is falling
And the music's calling
And we've got to get down to Swingtown",Steve Miller Band,1977,"[17, 17, 18, 20, 22, 26, 36, 40, 44, 54, 65, 76]",12
17,We Are The Champions,"[Verse 1]
I've paid my dues
Time after time
I've done my sentence
But committed no crime
And bad mistakes
I've made a few
I've had my share of sand kicked in my face
But I've come through
(And I need to go on and on, and on, and on)

[Chorus]
We are the champions, my friends
And we'll keep on fighting till the end
We are the champions
We are the champions
No time for losers
'Cause we are the champions
Of the world

[Verse 2]
I've taken my bows
And my curtain calls
You brought me fame and fortune and everything that goes with it
I thank you all
But it's been no bed of roses
No pleasure cruise
I consider it a challenge before the whole human race
And I ain't gonna lose
(And I need just go on and on, and on, and on)

[Chorus]
We are the champions, my friends
And we'll keep on fighting till the end
We are the champions
We are the champions
No time for losers
'Cause we are the champions
Of the world

[Outro]
We are the champions, my friends
And we'll keep on fighting till the end, oh
We are the champions
We are the champions
No time for losers
'Cause we are the champions...",Queen,1977,"[18, 18, 22, 26, 31, 35, 41, 51, 62, 75, 87]",11
18,Runaround Sue,"[Produced By: G-Eazy]

[Intro: Dion]
Here's my story, it's sad but true
It's about a girl that I once knew
She took my love, then ran around
With every single guy in town

[Hook: Greg Banks]
She played with my heart, made me question, if I was insane
Sue's the prettiest girl in town but she's venom to your veins
Heartbreak hotel room, 505
I was blinded by love, and the way she lied
Not me, no way, but that day she fooled me
When I caught Sue running around
She was running around, she was running around, she was running around
She was, she was running around

[Verse 1: G-Eazy]
Um, so I said ""Peace!,"" and I left it
Can't get mad at me when your actions request it
Couldn't even tell me to my face, had to text it
You can pack your bags, follow signs to the exit
Yes, move it along please, pronto
Oh, and by the way, return your keys to the condo
If you played at the Apollo
You'd be the type of act that I would boo off stage
While I throw you a tomato
A tough act to follow, but you fooled me, bravo
Can't believe I fell for your bull, Chicago
Can't believe you asked me to stay, nah, hoe
I'm outta here with rocket power, babe, Otto

[Hook: Greg Banks]
She played with my heart, made me question, if I was insane
Sue's the prettiest girl in town but she's venom to your veins
Heartbreak hotel room, 505
I was blinded by love, and the way she lied
Not me, no way, but that day she fooled me
When I caught Sue running around
She was running around, she was running around, she was running around
She was, she was running around

[Verse 2: G-Eazy]
Well, I should've known she would run around
Chill for a second, then peace when the Summer's down
Now, how dumb I sound, ever since I fell for the apple of my eye?
Cupid always keeps his gun around
When I smash, she was like a woman from the past
A Mary Tyler Moore with more ass
Should've figured something when she let me score fast
But I was misguided, thinking she had more class
Nah, I couldn't be wronger
Fuck it anyways, it was time to move onward
I'm tripping no longer
Put her on the streets like a Banksy
'Cause I was too swanky, and she was too skanky

[Hook: Greg Banks]
She played with my heart, made me question, if I was insane
Sue's the prettiest girl in town but she's venom to your veins
Heartbreak hotel room, 505
I was blinded by love, and the way she lied
Not me, no way, but that day she fooled me
When I caught Sue running around
She was running around, she was running around, she was running around
She was, she was running around

[Outro: Greg Banks]
She was running around (hey), she was running around (hey), she was running around
She was, she was running around",G-Eazy,1977,"[19, 19, 25, 29, 36, 45, 59, 79]",8
19,Short People,"[Intro]

Short people got no reason
Short people got no reason
Short people got no reason
To live

They got little hands
And little eyes
And they walk around
Tellin' great big lies
They got little noses
And tiny little teeth
They wear platform shoes
On their nasty little feet

Well, I don't want no short people
Don't want no short people
Don't want no short people
Round here

Short people are just the same
As you and I
(A fool such as I)
All men are brothers
Until the day they die
(it's a wonderful world)

Short people got nobody
Short people got nobody
Short people got nobody
To love

They got little baby legs
And they stand so low
You got to pick 'em up
Just to say hello
They got little cars
That go beep, beep, beep
They got little voices
Goin' peep, peep, peep
They got grubby little fingers
And dirty little minds
They're gonna get you every time

Well, I don't want no short people
Don't want no short people
Don't want no short people
'Round here",Randy Newman,1977,"[20, 20, 29, 34, 52, 66, 77, 87]",8
20,You Make Loving Fun,"[Verse 1]
Sweet wonderful you
You make me happy with the things you do
Oh, can it be so?
This feeling follows me wherever I go

[Chorus]
I never did believe in miracles
But I've a feeling it's time to try
I never did believe in the ways of magic
But I'm beginning to wonder why

[Guitar solo]

[Chorus]
I never did believe in miracles
But I've a feeling it's time to try
I never did believe in the ways of magic
But I'm beginning to wonder why

[Verse 2]
Don't, don't break the spell
It would be different and you know it will
You, you make loving fun
And I don't have to tell you but you're the only one

[Outro]
You, you make loving fun (It's all I want to do)
You, you make loving fun (It's all I want to do)
You, you make loving fun (It's all I want to do)
You, you make loving fun (It's all I want to do)",Fleetwood Mac,1977,"[21, 21, 9, 10, 11, 13, 15, 17, 30, 40, 60, 73]",12
21,My Way,"[Intro: Fetty Wap]
Ayy, yeah, baby
Squaaa, ayy, ayy

[Hook: Fetty Wap]
Baby, won't you come my way?
Got something I want to say
Cannot keep you out my brain
But first off I'ma start by sayin' this, ayy
All headshots if you think you could take my bitch, ayy
And I'm too turnt, when I shoot, swear I won't miss, ayy
Ba-Baby, won't you come my way?
Baby, won't you come my way?

[Verse 1: Fetty Wap]
Ba-Ba-Baby
This is something you should know
I don't ever chase no hoes
I spotted you, you had that glow
Watch me pull out all this dough
Take you where you want to go
Flexin' on your ex, I know
He ain't ever take you out
Barely even left your house
How dare that nigga run his mouth
When his pockets in a drought?
The last single he put out
Didn't even make it out
And he dumb as hell and I swear his ass don't think, ayy
If he disrespect, two shots and I won't blink, ayy
Never really cared what the fuck these niggas think, ayy
I got deep pockets, I swear my shit's on sink, ayy
And he mad as fuck, big ZooWap all she sing, ayy
And he mad as fuck, big ZooWap in her dreams, ayy
Well, he mad as fuck, when they sex she scream for me, ayy
Big ZooWap what these niggas should be, ayy

[Hook: Fetty Wap]
Baby, won't you come my way?
Got something I want to say
Cannot keep you out my brain
But first off I'ma start by sayin' this, ayy
All headshots if you think you could take my bitch, ayy
And I'm too turnt, when I shoot, swear I won't miss, ayy
Ba-Baby, won't you come my way?
Baby, won't you come my way?

[Verse 2: Monty]
Oh, baby girl, you can stay the night 'til the morn'
All this ice on my arm, what you like, what you want?
And I might put you on, bitch, it's mine can't you see?
And I rock seventeen, all these knots in my jeans
Me and Zoo turnin' up, got your boo in the cut
And she sue cause it's looking like the roof going up
Counting all this bread, I don't talk to feds
Try and take my bitch, you gonna take two to the head
Cause baby you the baddest, all this money, I'ma cash it
And I'm swervin' all in traffic
While I'm trapping out the mansion
And I'm moving through the tri-state
Do two-hundred on the highway
And I'm swerving in my i8
Baby, you should come my way
Squad!",Fetty Wap,1977,"[22, 22, 28, 30, 38, 48, 60, 75]",8
