,title,lyrics,artists,date,rank,cnt
300,She Blinded Me With Science,"It's poetry in motion
She turned her tender eyes to me
As deep as any ocean
As sweet as any harmony
Mmm - but she blinded me with science
""She blinded me with science!""
And failed me in biology

When I'm dancing close to her
(Blinding me with science) - science!
I can smell the chemicals
(Blinding me with science) - science!)
""Ssss-science!""

Mmm - but it's poetry in motion
And when she turned her eyes to me
As deep as any ocean
As sweet as any harmony
She blinded me with science
(She blinded me with science)
And failed me in geometry
When she's dancing next to me
(Blinding me with science) - science!
I can hear machinery
(Blinding me with science) - science!

It's poetry in motion
And now she's making love to me
The spheres're in commotion
The elements in harmony
She blinded me with science
(She blinded me with science!)
And hit me with technology

(Good heavens Miss Sakamoto - you're beautiful!)
I don't believe it!
There she goes again!
She's tidied up, and I can't find anything!
All my tubes and wires
And careful notes
And antiquated notions

But! - it's poetry in motion
And when she turned her eyes to me
As deep as any ocean
As sweet as any harmony
Mmm - she blinded me with science
(She blinded me with science!)
She blinded me with",Thomas Dolby,1983,"[92, 76, 50, 34, 20, 7, 5, 5, 5, 5, 7, 8, 10, 13, 16, 26, 31, 36, 52, 56, 62, 77]",22
301,Don't Make Me Do It,"[Chorus]
Sometimes I get the urge to kill a bitch (Kill that ho)
And I ain't even violent (And I ain't even violent)
That's why a nigga gotta plead the fifth (I gotta plead the fifth)
Sometimes it's good to stay silent (It's good to stay silent)

[Post Chorus]
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)(Let's get it)

[Verse 1]
She steady threatening me with these court dates (I ain't scared)
Unfollow bitches from my Insta (Stupid ass bitch)
That's why I'm single like I am (Let's get it)
And I'll never be a Mr (Can't wife these hoes)
See my twenty steady breaking up my window
So I gotta chill, stay low in these rims though
Just how he hit it, he gon' make an example of me
Shit, and I gotta case pending (Let's get it)
Cause these hoes steady calling my ho
Had this bitch steady breaking my code
Is it my finger prints from my 5S
Or one of my stuck up ass hoes?
Hold up let me think, let me take a drink
Cause I don't really know if no one care what a motherfucker think (Don't give a fuck)
I'ma go crazy (I'ma go crazy), I'ma go crazy (I'ma go crazy)
And nobody sane (Let's get it!)

[Chorus]
Sometimes I get the urge to kill a bitch (Kill that ho)
And I ain't even violent (And I ain't even violent)
That's why a nigga gotta plead the fifth (I gotta plead the fifth)
Sometimes it's good to stay silent (It's good to stay silent)

[Post Chorus]
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
(Let's get it)

[Verse 2]
Out of all your friends you the best (You I choose)
So I won't cheat on you for them that ain't my status (Hoe I'm sorry)
Fucking with these broke ass niggas (They broke), don't know what cash is (Let's get it)
See I just spent like twenty on a car, I got twenty in glasses
What you mad at me for?
Bitch stop tripping like you ain't never had it before (Bitch you had it)
And you gon' give me that ass, one time you gon' give me that work
Bitch get on my nerve (I hate that ho)
I'ma fuck all your friends to get easy (Get easy), you mad why you tweaking? (Bitch)
Should've told the judge you gon' let me see my kids every weekend
I do it cause I'm rich, I ain't really gotta reason (I'm rich)
I'm packing my shit and I'm leaving

[Chorus]
Sometimes I get the urge to kill a bitch (Kill that ho)
And I ain't even violent (And I ain't even violent)
That's why a nigga gotta plead the fifth (I gotta plead the fifth)
Sometimes it's good to stay silent (It's good to stay silent)

[Post Chorus]
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
Lord don't make me do it (lord don't make me do it)
(Let's get it)",Lil Durk,1983,"[94, 90, 75, 77, 84]",5
302,Night Pulse,"I know a perfect place to put the beat
Right on the bottom of your feet
The music's pumping through my veins
Everything’s in motion, feels so strange

The night's all colors, Coney island's in my head
The rhythm is so heavy, it’s waking the dead
The alls are shaking, my eyes are turning red
With the night pulse

And it's the night pulse
Fever's running high
It's the night pulse
Lighting city lights
It's the night pulse
Oh yeah

Cats in the alley, full moons in the sky
Mary's on the phone, just looking for a guy
She's getting ready for a party time
Yes she is

Vibrations getting strong, shooting through my brain
Everyone's acting just a little insane
Rock and roll [?] I can’t stop playing

And it’s the night pulse
Fever's running high
It’s the night pulse
Lighting city lights
It's the night pulse
Oh yeah

It's the night pulse
People getting wild
It's the night pulse
Fever’s on the rise
It's the night pulse
Oh yeah

You can feel the magic in the air
Taste the heat of passion if you date

And it's the night pulse
Fever's running high
It's the night pulse
The city comes alive
It's the night pulse
Oh yeah

It's the night pulse
The mama wants to dance
It's the night pulse
She's always grabbing her hands
It's the night pulse

People getting wild
Fever's on the rise
It's the night pulse
Oh yeah",Double Image,1983,"[96, 92, 95]",3
303,Europa And The Pirate Twins,"I was fourteen
She was twelve
Father travelled
Hers as well
Europa

Down the beaches
Hand in hand
Twelfth of never
On the sand
Then war took her away
We swore a vow that day

We'll be the Pirate Twins again
Europa
Oh my country
I'll stand beside you in the rain
Europa
Ta republique

Nine years after
Who'd I see
On the cover of
A magazine?
Europa

Buy her singles and see all her films
Paste her pictures on my windowsill
But that's not quite the same
It isn't, is it?
Europa my old friend

We'll be the Pirate Twins again
Europa
Oh my country
I'll stand beside you in the rain
Europa
Ta republique

Blew in from the hoverport
She was back in London
Pushed past the papermen
Calling her name
She smiled for the cameras
As a bodyguard grabbed me
Then here eyes were gone forever
As they drove her away

We'll be the Pirate Twins again
Europa
Oh my country
I'll stand beside you in the rain
Europa
Ta republique",Sondre Lerche,1983,"[97, 75, 67, 71, 81]",5
304,Inside Love (so Personal),"I love you ellie

We plan for the quiet night
'Round whispers and lover's sighs

And it was so personal
It sounded so personal

And when we're face to face
Let not a moment waste
I feel like it's lover's fate

'Cause it's so personal
Sincerely personal

Seems like the stronger falls
Stronger than you and me
We'll let it take it's course
Building intensity

Inside love
Just the two of us in our love
(Living in that love)
Inside love
I can't help but feel it's forever love

Inside love
Just the two of us in our love
(Living in that love)
Inside love
You know it's in our hearts

Of topics that we discuss
My favorite is always lust
We're building an inside love

Making it personal
And keeping it personal

Honey, I sure would like
For us to take the night
And hide from those prying eyes

Making it personal
Sincerely personal

Seems like the stronger falls
Stronger than you and me
We'll let it take it's course
Building intensity

Inside love
Just the two of us in our love
(Living in that love)
Inside love, ooh, baby
I can't help but feel it's forever love

Inside love
Just the two of us in our love
(Living in that love)
Inside love
It's in our hearts

We'll let it take it's course
Building intensity

Inside love
Just the two of us in our love
(Living in that love)
Inside love
I can't help believe it's forever love

(Inside love)
Inside love
(Living in that love)
Inside love
You know it's in our hearts

(Inside love)
Inside love
Inside love
(Living in that love)
Inside love",George Benson,1983,"[98, 96, 72, 49, 43, 45, 47, 51, 61, 76]",10
305,Straight From The Heart,"[Verse 1]
I could start dreamin' but it never ends
As long as you're gone we may as well pretend
I've been dreamin'
Straight from the heart

[Verse 2]
You say it's easy but who's to say
That we'd be able to keep it this way
But it's easier
Comin' straight from the heart

[Chorus]
Oh, give it to me straight from the heart
Tell me we can make another start
You know I'll never go - as long as I know
It's comin' straight from the heart

[Verse 3]
I see you on the street some other time
And all my words would just fall out of line
While we're dreamin'
Straight from the heart

[Chorus]
Oh, give it to me straight from the heart
Tell me we can make one more start
You know I'll never go - as long as I know
It's comin' straight from the heart

[Bridge]
Oh
Don't ever leave me darlin'

[Outro]
Oh, straight from the heart
Tell me we can make one more start
You know I'll never go- as long as I know
You'll give it to me now
Straight from the heart
Tell me we can make one more start
You know I'll never go-as long as I know
It's coming straight from the heart
Give it to me
Oh no, oh no
Straight from the heart
You know I'll never go-as long as I know
It's coming straight from the heart",Bryan Adams,1983,"[99, 84, 65, 37, 29, 21, 10, 10, 13, 15, 18, 21, 34, 39, 43, 48, 56, 69, 81]",19
306,The Closer You Get,"[Chorus]
The closer you get, the further I fall
I'll be over the edge now in no time at all
I'm falling faster and faster and faster with no time to stall
The closer you get, the further I fall

[Verse 1]
The things that you say to me
The look on your face
Brings out the man in me
Do I see a trace in your eyes of love

[Chorus]

[Verse 2]
Could I be dreaming
Is this really real
Because there's something magic
The way that I feel in your arms tonight

[Chorus]

[Bridge]
Keep falling, oh, yeah, yeah, keep falling[x5]

[Chorus][x2]",Alabama,1983,"[100, 91, 73, 55, 38, 38, 40, 44, 58, 71, 89]",11
307,Love Never Fails,"Love is not proud
Love does not boast
Love after all
Matters the most

Love does not run
Love does not hide
Love does not keep
Locked inside

Love is the river that flows through
And love never fails you

Love will sustain
Love will provide
Love will not cease
At the end of time

Love will protect
Love always hopes
Love still believes
When you don't

Love is the arms that are holding you
Love never fails you

When my heart won't make a sound
When I can't turn back around
When the sky is falling down
Nothing is greater than this
Greater than this

'Cause love is right here
Love is alive
Love is the way
The truth, the life

Love is the river than flows through
Love is the arms that are holding you
And love is the place you will fly to
Love never fails you",Brandon Heath,1983,"[88, 59, 59, 64, 70, 77]",6
308,Solitaire,"[Intro: Gucci Mane]
Burr
I'm out pussy
It's your worst nightmare
Glacier, hah

[Chorus: Gucci Mane]
I was just sittin' in a cell playin' solitaire
Now they see me everywhere, bracelet full of solitaires
Solitaire, solitaire, neck, ear, solitaire
Bad bitch from Fort Lauderdale, said she love them solitaires

[Verse 1: Takeoff]
Four mil for the crib, one point five just to keep me chill (One point five)
Who my neighbors is? Jack and Jill, still trap up the hill (Through the hill)
Fiji water, talkin' Aquafina, glass, crystal clear (Clear)
Ice there, ice here (Ice), I just iced the atmosphere

[Verse 2: Quavo]
(Huncho), I'm walkin' real light (Walk)
It's somethin' like skatin' on ice (Skate)
Your ho wanna fuck my vibe (Sheesh)
Huncho Brett Favre, throw pies (Huncho)
Uh, try the gang and we dumpin' (Dumpin')
Glacier Boy, it's a global warmin' (Yeah)
Now everybody wanna come join in (Gang)
Niggas born in, they ain't sworn in (No)

[Chorus: Gucci Mane]
I was just sittin' in the cell playin' solitaire (Huh)
Now they see me everywhere, bracelet full of solitaires (Wow)
Solitaire, solitaire, neck, ear, solitaire
Bad bitch from Fort Lauderdale, say she love them solitaires (Mwah)

[Verse 3: Lil Yachty]
Bitch, I don't play no solitaire (No), I'm a fuckin' millionaire (Yeah)
Trap stars everywhere (Trap), bad hoes everywhere
Right wrist quarter million dollars, that's no lie, huh
Left wrist, all baguettes, I put it in the sky

[Verse 4: Gucci Mane]
All my stones single, man, they ain't with the mingling
Damn near smashed the whole clip, but we ain't with that kinky shit
Wop be on that Nicki shit, my whole clique robbin'
Lookin' at the robbers like, ""Y'all ain't finna take shit""
Glacier Boy, amazin' shit, your jeweler ain't up on this
Crazy diamond bracelet, I'm jealous of my own wrist
You ain't spent a million yet, you probably won't agree with this
Make jewelers compete for us, we keep on coppin' pieces (It's Gucci)

[Chorus: Gucci Mane]
I was just sittin' in the cell playin' solitaire
Now they see me everywhere, bracelet full of solitaires
Solitaire, solitaire, neck, ear, solitaire
Bad bitch from Fort Lauderdale, say she love them solitaires

[Outro: Gucci Mane]
Wop, hah
Eskimo, Migo
All I know",Gucci Mane,1983,"[93, 74, 39, 31, 20, 9, 7, 7, 9, 11, 14, 18, 22, 26, 33, 48, 65]",17
309,Stranger In My House,"[Verse 1]
I don't understand
You look just like the man
In the picture by our bed
The suspence is pounding and clouding up my head
I'm checkin' your clothes
And you wear the same size shoes
You sleep in his spot
And you're driving his car
But I don't know just who you are

[Chorus 1]
There's a stranger in my house
It took a while to figure out
There's no way you could be who you say you are
You gotta be someone else
Cuz he wouldn't touch me like that
And he wouldn't treat me like you do
He would adore me, he wouldn't ignore me
So I'm convinced there's a stranger in my house

[Verse 2]
I'm not sure who you are
Don't see your shadow around when you walk
You leave with no kisses
Goodbye with no words
If these walls could talk
They would have nothing to tell

So what could it be?
Is there someone immitating me?
Could she be taking my place?
Look me in the face
And tell me that I'm wrong
When I say

[Chorus 2]
There's a stranger in my house (There's a stranger in my house)
It took a while to figure out (It took a while to figure out)
There's no way you could be who you say you are (Ooooh)
You gotta be someone else
Cuz he wouldn't touch me like that (Touch me like that)
And he wouldn't treat me like you do (Treat me like you do)
He would adore me, he wouldn't ignore me (Ooooh)
So I'm convinced there's a stranger in my house (Stranger in my house)

[Bridge]
Pop quiz
Tell me where we first kissed
Tell me where my spot is
Tell me if I liked it, loved it
Or could it be
That the stranger is me
Have I changed so drastically?
Is it I want more for me?
And you remain the same

[Chorus 3]
(There's a stranger in my house)
(It took a while to figure out) It took a while to figure out
There's no way you could be who you say you are (Ooooh)
You gotta be someone else
Cuz he wouldn't touch me like that (Touch me like that)
And he wouldn't treat me like you do (Treat me like you do)
He would adore me, he wouldn't ignore me (Ooooh)
So I'm convinced there's a stranger in my house (Stranger in my house)
Woo!
(There's a stranger in my house)
(It took a while to figure out) It took a while to figure out
There's no way you could be who you say you are (Ooooh)
You gotta be someone else
Cuz he wouldn't touch me like that (Touch me like that)
And he wouldn't treat me like you do (Treat me like you do)
He would adore me, he wouldn't ignore me (Ooooh)
So I'm convinced there's a stranger in my house (Stranger in my house)

[Vocalizing]
Oh, yeah",Tamia,1983,"[94, 76, 58, 44, 36, 31, 23, 24, 25, 29, 34, 38, 45, 50, 59, 71]",16
310,All My Life,"[Intro]
All my life I've been searching for something
Something never comes, never leads to nothing
Nothing satisfies, but I'm getting close
Closer to the prize at the end of the rope
All night long I dream of the day
When it comes around, then it's taken away
Leaves me with the feeling that I feel the most
The feeling comes to life when I see your ghost

[Verse 1]
Come down don't you resist
You have such a delicate wrist
And if I give it a twist
Something to hold when I lose my grip
Will I find something in there?
So give me just what I need
Another reason to bleed
One by one, hidden up my sleeve
One by one, hidden up my sleeve

[Chorus]
Hey, don't let it go to waste
I love it, but I hate the taste
Weight keep pinning me down
Hey, don't let it go to waste
I love it, but I hate the taste
Weight keep pinning me down

[Verse 2]
Will I find a believer?
Another one who believes?
Another one to deceive?
Over and over, down on my knees
If I get any closer
And if you open up wide
And if you let me inside
On and on, I've got nothing to hide
On and on, I've got nothing to hide

[Chorus]
Hey, don't let it go to waste
I love it, but I hate the taste
Weight keep pinning me down
Hey, don't let it go to waste
I love it, but I hate the taste
Weight keep pinning me down

[Bridge]
All my life I've been searching for something
Something never comes, never leads to nothing
Nothing satisfies, but I'm getting close
Closer to the prize at the end of the rope
All night long I dream of the day
When it comes around, then it's taken away
Leaves me with the feeling that I feel the most
The feeling comes to life when I see your ghost
And I'm done, done, on to the next one
Done, done and I'm on to the next one
Done, done and I'm on to the next one
Done, done and I'm on to the next one
Done, done and I'm on to the next one
Done, done and I'm on to the next one
Done, done and I'm on to the next one
Done, I'm done and I'm on to the next...

Done, done, on to the next one
Done, I'm done and I'm on to the next one
Done, done, on to the next one
Done, I'm done and I'm on to the next...

[Chorus]
Hey, don't let it go to waste
I love it, but I hate the taste
Weight keep pinning me down
Hey, don't let it go to waste
I love it, but I hate the taste
Weight keep pinning me down

[Outro]
Done, done, on to the next one
Done, I'm done, and I'm on to the next",Foo Fighters,1983,"[97, 96, 68, 60, 37, 37, 38, 41, 51, 67, 76]",11
311,Fade Away,"[Produced by Logic]

[Ad-Libs]
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah
Uh a-ah, yeah, uh, uh, yeah yeah

[Intro]
All day (All day), everyday (Everyday)
We was on that block until we made a way (We made a way)
Day to day, man that's the only way (Only way)
They gon' know my name until it fade away

[Chorus]
Fade away, fade away, fade away, fade away, fade away
They gon' know my name until it fade—
(Way, way, way), uh, fade away
Uh, they gon' know my name until it fade away
(Okay, okay)

[Verse 1]
I been there, I done that, done that, this rap shit I run that
Motherfucker this far from a comeback, if one of us fall then we run back
Can't let that social worker just snatch up my kin, gotta get my son back
Cause when they coming through that system don't give a fuck about you (you, you, you)
Everybody gonna die, gonna go one day, maybe it'll happen on a Monday
Driving to work and get hit by a Hyundai, fuck it, let it all go one day
I know, I'ma get it like this, living that life while they all reminisce
Never regretted, the second I said it I feel like I'm smarter, I read it on Reddit
You're fucking pathetic, my etiquette murder ya predicate, bitch I'm ahead of it, yeah
Yes I'ma die but I don’t wonder why in the hell I'ma ride in the dead of it, yeah
I know, know, life on Earth is so unpredictable
Okay-kay, hold up let me say yes I fade away

[Chorus]
Fade away, fade away, fade away, fade away, fade away
They gon' know my name until it fade a— uh
(Way, way, way), fade away
They gon' know my name until it fade away
(Yeah, yeah)

[Verse 2]
Tell me what I wouldn't wanna give for a life like this, arm and a leg quite like this
Fuck around wanna fight like this, take a hike like this
I might just, might just, I don't know
Reinvention, that's my intention
Want so much more than this third-dimension
That's not to mention my true ascension is a bigger picture
No metaphor, I’m being real with ya
But it will hit ya like, ""goddamn!""
Going HAM, full of all of them
In a spaceship, I’m in another system
So futuristic, on another mission
But back on Earth everybody bitchin', I been in the kitchen
Livin' my life—no inhibition, life to death with no intermission
Now the good book said we all the same, and we kill each other but it's all in vain
And we all to blame, can't see the picture when it's out the frame
Real talk, I wanna grip the grain and just ride with ya, build a family then die richer
When ya get to heaven I'ma come and get ya
Sit back and really get the picture
This life, yeah, it done ate away, hard times never stayed away
But one thing I know day to day, I'ma do somethin' 'fore I fade away

[Chorus (Extended)]
Fade away, fade away, fade away, fade away, fade away
They gon' know my name until it fade—
(Way, way, way), fade away
They gon' know my name until it fade away
Fade away, fade away, fade away, fade away, fade away
They gon' know my name until it fade—
(Way, way, way), fade away
They gon' know my name until it fade away

[Skit: QUENTIN THOMAS (Steven Blum), WILLIAM KAI (Kevin Randolph) & THALIA (Anna Elyse Palchikoff)]
THOMAS: Get the upgrade?
KAI: Nah, man. It’s the same shit with a different title!
THALIA: That’s not true, Kai
KAI: What the fuck?!
THOMAS: Yeah, man. They didn’t just upgrade features, they enhanced her A.I
KAI: So she can actually hold a conversation?
THOMAS: Yeah. Ask her yourself
KAI: Uh, what am I thinking, Thalia?
THALIA: Kai, I’m a program in the ship’s interface, not a psychic
KAI: Damn, girl!
THOMAS: Yeah, that’s another thing now. She’s unisex
KAI: What?!
THOMAS: Thalia, integrate Y chromosome feature
THALIA: Sure thing, Thomas. Would you like a standard accent or something a little more exotic?
KAI: Holy shit!
THOMAS: Told you, man. The upgrade’s crazy. Thalia, revert last command and run simulation
THALIA: Running simulation
KAI: Man, what the hell is that?
THOMAS: Well, you can pick anyone in history, and based off a collection of data, it allows you to personally speak with them
KAI: Anybody?
THOMAS: Anybody
KAI: Thalia, do Big Sean
THOMAS: All right, let me get this straight. You can speak with anyone in recorded history, like Jesus, Steve Jobs, Einstein, and you pick Big Sean?
KAI: Man, fuck yeah! That’s my dog!
THOMAS: *Laughs* Okay. Thalia, simulate Big Sean
THALIA: What up Kai, you lil' bitch?
KAI: Yeah, I'ma have to upgrade my shit",Logic,1983,"[98, 82, 82, 85, 92, 94]",6
312,No Time For Talk,"Their eyes turn down
And the voices rise right up
My father frowns
I get that feeling in my gut
I've been good
But it's never been good enough
My ego low
I get that feeling I have been wrong
They don't know you
They don't like the way you talk
They don't like you
They don't like the way you talk
To me
They tried all night
To talk about the things we've done
My mother sighs
For fear of what we'll become
""There's evil people
In little houses
With evil hopes
Of little blouses""
They don't know you
They don't like the way you talk
They don't like you
They don't like the way you talk...
To all of the people
That you love, but wish would go
In the garden of Eden
It's time to bite the hand you've known
Feel the love around your throat
Fill your lungs, they'll stop to blow
Feel the blood rush from your toes
Feel the love
All it takes is time
They don't know you
They don't like the way you talk
They don't like you
They don't like the way you talk
Feel the love around your throat
Fill your lungs, they'll stop to blow
Watch your eyelids stop the show
Feel the love
Feel the love around your throat
Fill your lungs: they'll stop to blow
Feel your heartbeat start to slow
Feel the love
All it takes is time",Oh No Oh My,1983,"[99, 97, 60, 40, 33, 35, 36, 39, 46, 59]",10
313,Never Tell An Angel (When Your Heart's On Fire),"A couple years ago, I was told a story about a soldier who was set on fire and burned to death because he was gay. After that, I started reading similar stories about people in the GLBTQ community who were tortured or killed by being set on fire and burned. I couldn’t stop thinking about the people who had died that way and couldn’t stop wondering what they might say from where they are now.

The night I was torn from the pages of their Bible
and burned alive
my ashes came down like snow
and a girl who had never seen my face
saw me falling from the sky
and laid down on her back
to make an angel in the powder of my bones.

From heaven, I watched her,
‘though my eyes were still aflame,
and my ribs were still blue.
They didn’t win, I whispered, as her arms built my wings.
They didn’t win.
Look at that moon.
It is a pebble in my hand
Tonight, I could skip it across that fog-drunk sea
to the lashes accordion in the night
and all they know of hate
is that it couldn’t beat the love out of me…

that when they dropped me to the grave,
I fell like a bucket in to a well
and came up full;
carving my lover’s name
into the skin of a weeping willow
that had spent its entire life laughing at the rain.

Hold me like a lantern;
staircase my spine
When they bring the children to my funeral
to scream “FAGGOT” at my dust
tell them I was born in to their casket
but I wouldn’t pull the splinters from my heartany more than Christ would’ve pulled the thorns
from his crimson head.

They can come a thousand times
with their burning matches and their gasoline,
with their hungry laws
and their empty mouths full of prayers to that God
who greeted me at His gates with His throat full of trumpets
and His tears full of shame
as his trembling palms collected the cinders
of His children’s crime.

I know what holy is
I know that the soul is shaped like a bowl;
I know the lies we try to fill it with
and we spill too often
the orchards inside.

But my lover’s shoes were tied with guitar strings
and when I walked beside
there was a silo in my chest,
there was a field full of sun.
there was a river full of gold that we left
to pick our sweet hearts from the trees
that kept uprooting tombstones
so the names of the dead would crumble into poems.

Write me down like this:
Say my ashes never made the news.
Say the jury was full of shotguns.
Then say the snow that fell on the tip of your tongue
refused to melt away.
Say this to the kids hiding their heartbeats
from their father’s fists.

I planted the garden of my kiss.
I opened the night with my teeth.
I loved so hard that when they pressed their ear to the track
the train they hear coming will still be my chest,
a rumbling harpoon,
a sky they can not bury.

Look at that moon.
I am a pebble in her hand;
a harmonica held to the mouth of the river
where nothing ever
burns.",Andrea Gibson,1983,"[100, 93, 88, 89]",4
314,Photograph,"[Verse 1]
Loving can hurt, loving can hurt sometimes
But it's the only thing that I know
When it gets hard, you know it can get hard sometimes
It is the only thing that makes us feel alive

[Pre-Chorus]
We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closing
Our hearts were never broken
And time's forever frozen, still

[Chorus 1]
So you can keep me
Inside the pocket of your ripped jeans
Holding me close until our eyes meet
You won't ever be alone, wait for me to come home

[Verse 2]
Loving can heal, loving can mend your soul
And it's the only thing that I know, know
I swear it will get easier, remember that with every piece of ya
And it's the only thing to take with us when we die

[Pre-Chorus]
We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closing
Our hearts were never broken
And time's forever frozen, still

[Chorus 2]
So you can keep me
Inside the pocket of your ripped jeans
Holding me close until our eyes meet
You won't ever be alone
And if you hurt me, that's okay baby
Only words bleed inside these pages
You just hold me
And I won’t ever let you go
Wait for me to come home
Wait for me to come home
Wait for me to come home
Wait for me to come home

[Bridge]
Oh you can fit me
Inside the necklace you got when you were sixteen
Next to your heartbeat where I should be
Keep it deep within your soul
And if you hurt me, that's okay baby
Only words bleed inside these pages
You just hold me
And I won’t ever let you go

[Outro]
When I'm away, I will remember how you kissed me
Under the lamppost back on Sixth street
Hearing you whisper through the phone
Wait for me to come home",Ed Sheeran,1983,"[84, 56, 41, 29, 17, 16, 12, 13, 15, 19, 26, 32, 47, 54, 65, 77, 87]",17
315,Drop The Pilot,"I'm right on target, my aim is straight
So you're in love, I say what of it?
Things can change, there's always changes
I wanna try some rearranging, I say

Drop the pilot, try my balloon
Drop the monkey, smell my perfume
Drop the mahout, I'm the easy rider
Don't use your army to fight a losing battle
Animal, mineral, physical, spiritual
I'm the one you need, I'm the one you need

You're kissing cousins, there's no smoke, no flame
If you lose that pilot I can fly your plane
If you want solid ground, come on and try me
Oh I can take you so high that you're never gonna wanna come down, I say

Drop the pilot, try my balloon
Drop the monkey, smell my perfume
Drop the mahout, I'm the easy rider
Don't use your army to fight a losing battle
Animal, mineral, physical, spiritual
I'm the one you need, I'm the one you need

I said animal, mineral, physical, spiritual
I'm the one you need, I'm the one you need
I'm the one you need

Drop the pilot, try my balloon
Drop the monkey, smell my perfume
Drop the mahout, I'm an easy rider
Don't use your army to fight a losing battle

Drop the pilot, try my balloon
Drop the monkey, smell my perfume
Drop the mahout, I'm the easy rider
Don't use your army to fight a losing battle

Animal, mineral, physical, spiritual
I'm the one you need, I'm the one you need

I say drop the pilot
Drop the monkey
Drop the mahout
Animal, mineral, physical, spiritual
I'm the one you need, I'm the one you need
I'm the one you need

Drop the pilot
Drop the pilot",Joan Armatrading,1983,"[86, 78, 79, 83, 87, 95]",6
316,Cool Places,"I wanna got to cool places with you
I wanna take you cool places tonight
I wanna go where nobody's a fool
And no one says uh, ""Hey girl, need a light?""
I want to move like this and that
A minimum of chit chat
I never wanna cool down, cool down, cool cool cool
Cool places tonight

I gotta tell you, you're lookin' real good
They let us in so I'm feelin' all right
I like to go where sometimes they refuse
Yeah, I remember last Saturday night
But I'm feeling cooler now
And they could tell we're cooler now
It's obvious we're cooler now, cooler now, cool cool cool
Cool places tonight

I wanna go, I wanna go
I want to go to cool places tonight
I wanna go to cool places with you

And after that we'll slip out for a bite
A coffee shop, and toast, coffee and juice
And then we'll sleep 'til 5 PM
And start it up all over again
I never want to cool down, cool down, cool cool cool

I wanna go, I wanna go
I want to go to cool places tonight
I wanna go to cool places with you",Sparks,1983,"[92, 65, 49, 49, 50, 52, 56, 58, 63, 67, 78, 86]",12
317,Love Is The Key,"Love is the key to life
The thing that makes it right
Why we can't be one I'll never know
Love is the key this time
And there's know doubt in my mind
If you really want to be free
Love is the key
Love is the key that's so real
It's the kind of thing you can feel
We can make things nice If we let it be
Love is the key you know I'm right
Oh it makes you feel so dynamite
If you really want to be free
You can believe that love is the key
Love is the key to life
The thing that makes it right
Why we can't be one I'll never know
Love is the key you know I'm right
Oh it makes you feel so dynamite
If you really want to be free
You can believe that love is the key
If you really want to be free
You can believe that love is the key",Maze featuring Frankie Beverly,1983,"[94, 80, 80, 85, 90]",5
