,title,lyrics,artists,date,rank,cnt
138,Angel Eyes,"[Intro: Julie Walters & Christine Baranski]
Ah-ha-ha, ah-aaaah
Ah-ha-ha, ah-aaah
Ah-ha-ha
I keep thinking 'bout his angel eyes
I keep thinking, a-aaah

[Verse 1: Julie Walters & Christine Baranski]
Last night
I was taking a walk
Along the river
And I saw him together
With a young girl
And the look
That he gave her
Made her shiver

[Pre-Chorus: Julie Walters & Christine Baranski]
'Cause he always used
To look at me that way
And I thought maybe I should walk
Right up to her and say
Ah-ha-ha
It’s a game he likes to play

[Chorus: Amanda Seyfried]
Look into his angel eyes
One look and you’re hypnotized
He’ll take your heart and you must pay the price
Look into his angel eyes
You’ll think you’re in paradise
And one day you’ll find out he wears a disguise
Don’t look too deep into those angel eyes
Oh, no, no, no, no

[Post-Chorus: Julie Walters & Christine Baranski]
Ah-ha-ha, ah-aaaah
Ah-ha-ha, ah-aaah
Ah-ha-ha
I keep thinking ‘bout his angel eyes
I keep thinking, a-aaah

[Verse 2: Amanda Seyfried]
Sometimes when I’m lonely I sit and think about him
And it hurts to remember all the good times
When I thought I could never live without him
And I wonder does it have to be the same?
Every time
When I see him will it bring back all the pain?
Ah-ha-ha
How can I forget that name?

[Chorus: Amanda Seyfried]
Look into his angel eyes
One look and you’re hypnotized
He’ll take your heart and you must pay the price
Look into his angel eyes
You’ll think you’re in paradise
And one day you’ll find out he wears a disguise
Don’t look too deep into those angel eyes

[Chorus 2: Amanda Seyfried]
Crazy ‘bout his angel eyes
Angel eyes
He took my heart, now I must pay the price
Look into his angel eyes
You’ll think you’re in paradise
And one day you’ll find out he wears a disguise
Don’t look too deep
Into those angel eyes
Oh, no, no, no, no

[Outro: Julie Walters & Christine Baranski]
Ah-ha-ha
I keep thinking, a-aaah
I keep thinking
About his angel eyes
Ah-ha-ha
I keep thinking, a-aaah
I keep thinking
About his angel eyes
Ah-ha-ha
A-aaah
I keep thinking about his angel eyes
Ah-ha-ha
I keep thinking, a-aaah
I keep thinking about his angel eyes
Ah-ha-ha, I keep thinking",Cast Of “Mamma Mia! Here We Go Again”,1989,"[96, 71, 57, 49, 36, 31, 27, 14, 9, 8, 5, 10, 13, 18, 24, 31, 39, 47, 52, 63, 76, 85]",22
139,Cold Hearted,"[Intro: Meek Mill]
Yeah, la-da-da, la-da-da-da, yeah

[Verse 1: Meek Mill]
I never had a role model
I was loading gold hollows in my little Glock-40
A little shorty, heart colder than December in the morning
And I think it was December when they swarmed me
Niggas is jealous, fuck can they tell us
With them dreams they try to sell us? Probably why I'm rebellious
To a fraud nigga, I lost niggas when I got paper
It's like more money I made, they got faker
And it's crazy when your best friend turn into your top hater
Wanna roll out on you and smoke you like top paper
Damn, what a feeling when you and your homie chilling
And you know he got thoughts of probably robbing and killing you
Momma said don't ever, ever let them belittle you
And stay away from them haters cause they'll riddle you
Last year was like a bad year
Even though I touched more paper than a cashier
Small circle, I ain't never really 'round squares
They say there's levels to this shit, you niggas downstairs
Different floors for different bulls
Different tours on different jets, my niggas saw
Different city with different bitches and different whores
Sometimes I look in the mirror, Meek Milly, this your car?
Look at your arm, check out your neck, look at your charm
And to think my niggas started off with cooking raw
When it was hard the coach told me to get the ball
I step back for the three, watch it go swish and fall
And that was and-one, they thinking how we get this far?
We was just down by three and they thought we took a loss
They couldn't D me like Earl Boykins, I'm sticking soft
Tried to pick me off like Champ Bailey but I'm Randy Moss
And I ran it all for the touchdown, what now?
Gold AP all bust down, fuck clowns

[Hook: Meek Mill]
My heart getting cold, and the streets getting colder
They said I wouldn't make it no way
I think my heart getting colder, my heart getting cold
Told them I would make it one day, only Lord knows

[Verse 2: Meek Mill]
Dedicated, determinated and disciplined
When Diddy, Hova, and Baby talking, I'm listening
When I be in the jungle, the Devil be whispering
Slugs flying by me I hear them, they whistling
That was a close call
Stand up nigga so I won't fall
My teacher told me I would never go far
Seen him last week, he was my chauffeur, I was like ""told y'all""
Mommy was a booster, daddy was a shooter
So they couldn't blame me when I went and copped a Ruger
Looking at my homies, see the ghost of Freddy Krueger
Cause if he catch you sleeping he's gon' knock out your medulla
Oblongata, I'm a father and my son don't see a lot of
If I don't get he gon' probably end up with a chopper
In a field out in Philly do you feel me?
Told my momma I won't let these haters kill me
Getting high even though it might derail me
And I won't ever let these bitches see the real me, do you feel me?
Times change like the Rollie did
Now I'm killing these niggas the way that Kobe did

[Interlude: Diddy]
Ayo, it gets fucked up when your own family start calling you up
Shit, money's the root of all evil
Family start telling you ""you acting different nigga""
You're goddamn right I'm acting different
With all this motherfucking money
But then when it comes from your brother, your sister
Your mother, your father, that shit hurts you to the core man
When they start acting like something that you ain't never motherfucking seen
You done grew up motherfucker
They gave birth to you, know what I'm saying?
You got raised, you done played in the park with them
This money thing, this shit will fuck you up man
You got to watch what you ask for
You sure you want this son? You sure you want this money?
You sure you want this fame? You sure you want this power?
Shit have your own mama talking to you like you ain't shit
Yeah everybody want it, everybody need it, money motherfuckers
Get money don't stop but I ain't mad at them
Shit, but shit even bosses got feelings you know?
Dear mama, dear papa, family, we're all we got
Don't let this money bring us down
Shit, everybody eats B, everybody eats, everybody eats
Let's go, hahahah

[Verse 3: Meek Mill]
Uh, yeah
And we started off as kids, stomach's touching our ribs
And them streets all night like we ain't have nowhere to live
I remember Sundays we ain't have nothing but Liv
Thirty thousand was the tab and you ain't have nothing to give
I ain't trip, I ain't trip, I pour bottles, I ain't sip
I let niggas shine bright, you still act like I ain't shit?
Let you have them little hoes, they was all on my dick
And your main wanted to fuck me nigga, I ain't hit
Twenty chains, eight watches, can't fit on my wrist
When I speak about them things I never said it's my shit
I said it's ours nigga and when you're ready we're gonna ball nigga
Like Kobe Bryant, Metta Peace and Gasol, nigga
But I know just what I saw nigga
It was envious, you looked sideways and I remembered it
The reason that my heart's cold now on some December shit
You used to give thanks for giving on some November shit
Talking about the twenty-fifth, matter of fact the twenty-sixth
Maybe it's the twenty-eighth, fuck it though my money's straight
As long as Papi smiling
I'mma be on airplane mode flier than a pilot
I've seen it, I've seen it
Jealousy in your eyes, I swear that look was deceiving
And I was surprised man I ain't want to believe it
You said you would ride but shit, I know you ain't mean it
But yeah nigga I've seen it

[Hook: Meek Mill]
My heart getting cold, and the streets getting colder
They said I would't make it no way
I think my heart getting colder, my heart getting cold
Told them I would make it one day, only Lord knows",Meek Mill,1989,"[99, 66, 53, 45, 31, 27, 19, 10, 6, 2, 1, 2, 3, 6, 9, 13, 19, 31, 36, 46, 65]",21
140,I Feel The Earth Move,"[Intro]

[Chorus]
I feel the earth
Move
Under my feet
I feel the sky tumbling down
I feel my heart start to trembling
Whenever you're around

[Verse 1]
Ooh, baby, when I see your face
Mellow as the month of May
Oh, darling, (I can't stand it)
When you look at me that way

[Chorus]
I feel the earth
Move
Under my feet
I feel the sky tumbling down
I feel my heart start to trembling
Whenever (you're around)

[Verse 2]
Ooh, darling, when you're near me
And you tenderly call my name
I know that
(My emotions)
Are something I just can't tame
I've just got to have you, baby
Uh, ah, ah
Uh, ah, ah yeah-heah

[Chorus]
I feel the earth
Move
Under my feet
I feel the sky tumbling down, uh tumbling down
I feel the earth move
Under my feet
I feel the sky tumbling down, uh tumbling down

[Bridge]
I just a-lose control
Down to my very soul
I get uh, hot and cold
All over, all over , all over, all over

[Chorus]
I feel the earth
Move
Under my feet
I feel the sky tumbling down, uh tumbling down
I feel the earth move
Under my feet
I feel the sky tumbling down, uh tumbling down

[Outro]
Uh Tumbling down
Uh Tumbling down
Uh Tumbling down
Tumbling down",Carole King,1989,"[100, 67, 40, 25, 30, 35, 35, 44, 51, 60, 96]",11
141,Don't Wanna Lose You,"[Verse 1:]
Sometimes it's hard to make things clear
I know when to face the truth
And I know when the moment is here
I'll open my heart and show you inside

My love has no pride
I feel with you
I've got nothing to hide
So open your eyes and see who I am
And not who you want for me to be
I am only myself, myself

[Chorus:]
I don't wanna lose you now
We're gonna get through somehow
I don't wanna lose you now forever

Baby, I finally found the courage
To stand my ground
But if you want me
I'll be around forever

[Verse 2:]
We all make mistakes
We all lose our way
But we stood the test of time
And I hope that's the way it will stay

It's all up to you to tell me to go
'Cause it won't be me to walk away
When you're all that I know
And I know that

[Repeat Chorus:]

I don't wanna lose you
Lose you now
We're gonna get through somehow

I don't wanna lose you now
I don't wanna lose you
I don't wanna lose you",Gloria Estefan,1989,"[84, 60, 48, 32, 22, 9, 6, 1, 3, 4, 4, 4, 9, 14, 24, 33, 44, 55]",18
142,"If You Asked Me To (From ""Licence To Kill"")","[Intro]
It don't matter where I'm at baby
I'm well respected around the globe
Man word real niggas recognize real
Niggas I know what sounds old but it
Is what it is my nigga
Check me out though

[Verse 1: Cam'rom]
I still got my mansion off of south beach
Still do mansions on south beach
No V.I.P at the bar coke and vodka with my
Bitches and my niggas they from Opa-Locka
B got the choppa on the chain and B turn
The hamma put the choppa to ya brain
Nigga chief up all the piece hit the
Mooley in the gut any fool act a
Fool they keep cooley in the cut
Open up yeah homie you will be bitin'
The steal ma nigga boon a goon he
Got a licence to kill if you know me
Then you know what I'm writing is real
And we shoot only thing that we fight
Is appeals we vowed well cause we had
A viscous life stop one coco just a business
Night Monday K.O.D.S watch the bitches fight
You getting this and getting that
Go get a life

[Hook]
Mommy got it I said it
She drop it and bend it
Stop frontin' mother fucker
You got it spend it
Ooohhhhh
Countin' money baby

[Verse 2: Cam'ron]
Mommy a opportunist so she took
The opportunity asked me where I'm from
I said the crack rock community
Looked me in my face and said
Well that's nothing new to
Me, how many girls you got
In the city? two or three
Said do you, nah how about you
Doin' me you and this how you
Act cam, usually. Said she
Got fired need work ma frontin'
Told open my pants and go job huntin'
Not a lyricist also a novelist
Now get on your knees gimme that
Marvelous, and it was marvelous
Long neck ostriches, dick in her esophagus
Held my balls hostages
Dropped her off then I float
Around with birds of cane
What you expect?
I'm a low down dirty shame
Waddup big man
Sinking in quick sand
150 under the wrist man
Shit man

[Hook x2]",Cam’ron,1989,"[86, 79, 79, 82, 86]",5
143,Once Bitten Twice Shy,"Well the times gettin' hard for you little girl
I'm a hummin' and a strummin' all over God's world
You don't remember when you got your last meal
And you forgot just how a woman feels

You didn't know what Rock 'n' Roll was
Until you met a drummer on a Greyhound bus
I got there in the nick of time
Before he got his hands across your state line

Well in the middle of the night on the open road
And the heater don't work and it's oh-so cold
You're gettin' tired, you're lookin' kinda beat
The music of the street, drive you off your feet

You didn't know how rock 'n' roll looked
Until you caught your sister with a guy from the group
Half-way home in the parking lot
By the look in her eyes she was givin' what she got

Once bitten twice shy, babe
Once bitten twice shy, babe
Once bitten twice shy, babe

Woman you're a mess gonna die in your sleep
All the blood on my hand and my Les Paul heat
I can't leave you home 'cos you're runnin' around
My best friend told me you're the best trick in town

You didn't know that Rock 'n' Roll burned
So you bought a candle and you loved and you learned
You got the rhythm, you got the speed
Mamma's little baby likes it short and sweet

Once bitten twice shy, babe
Once bitten twice shy, babe
Once bitten twice shy, babe

I didn't know ya got a Rock 'n' Roll record
Until I saw your picture on another guy's jacket
You told me I was the only one
And look at you now, well it's dark as it's dumb

Once bitten twice shy, babe
Once bitten twice shy, babe
Once bitten twice shy, babe
Once bitten twice shy",Ian Hunter,1989,"[89, 81, 72, 67, 59, 50, 42, 34, 22, 17, 7, 5, 5, 6, 8, 11, 16, 20, 25, 35, 40, 48, 53, 63, 75, 94]",26
144,Hangin' Tough,"Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh

Listen up, everybody, if you wanna take a chance
Just get on the floor and do the New Kids' dance
Don't worry 'bout nothing, cause it won't take long
We're gonna put you in a trance with a funky song

Cause you gotta be hangin' tough
Hangin' tough
Hangin' tough
Are you tough enough?

Hangin' tough
Hangin' tough
Hangin' tough
We're rough

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh

Everybody's always talkin' 'bout who's on top
Don't cross our path, cause you're gonna get stomped
We ain't gonna give anybody any slack
And if you try to keep us down, we're gonna come right back

And you know we're hangin' tough
Hangin' tough
Hangin' tough
Are you tough enough?

Hangin' tough
Hangin' tough
Hangin' tough
We're rough

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh

Get loose everybody, cause we're gonna do our thing
Cause you know it ain't over till the fat lady sings
Now check it out

Everybody
Just hangin' tough

Oh, oh, oh, oh, oh, just hangin' tough
Oh, oh, oh, oh, oh, hangin' tough
Oh, oh, oh, oh, oh, just hangin' tough
Oh, oh, oh, oh, oh, hangin' tough
Oh, oh, oh, oh, oh, just hangin' tough
Oh, oh, oh, oh, oh, hangin' tough",New Kids on the Block,1989,"[91, 82, 67, 47, 36, 24, 9, 4, 1, 3, 3, 6, 11, 17, 26, 38, 71]",17
145,Keep On Movin',"[1st Verse]
Keep on moving
Don't stop like the hands of time
Click clock, find your own way to stay
The time will come one day
Why do people choose to live their lives this way?

[Chorus]
Keep on moving, don't stop, no
Keep on moving
Keep on moving
Keep on moving don't stop, no
Keep on moving

[2nd Verse]
It's our time, time today
The right time is here to stay
Stay in my life, my life always
Yellow is the color of sunrays
I hide myself from no one
I know the time will surely come when
You'll be in my life, my life always
Yellow is the color of sunrays

[Chorus]
(Keep on moving)
Keep on moving
(Don't stop)
Keep on moving, don't stop no
(Like the hands of time)
Keep on moving
(Click clock)
(Find your own way to stay)
Keep on moving
The time will come one day

Keep on moving, don't stop, no
Keep on moving
Keep on moving
Keep on moving, don't stop, no
Keep on moving

[3rd Verse]
I know the time, time today
Walking alone in my own way
Extremely cold and rainy day
Friends and I have fun along the way
Yes we do
I hide myself from no one
I know the time will really come when
You'll be in my life, my life always
Yellow is the color of sunrays

[Chorus]
(Keep on moving)
Keep on moving
(Don't stop)
Keep on moving, don't stop no
(Like the hands of time)
Keep on moving
(Click clock)

Keep on moving
(Find your own way to stay)
The time will come one day
(Yes)
Keep on moving
Keep on moving, don't stop, no
Keep on moving",Soul II Soul,1989,"[94, 72, 65, 54, 41, 30, 13, 12, 11, 14, 14, 15, 22, 28, 34, 44, 52, 59, 69, 82]",20
146,Shower Me With Your Love,"My heart is filled with so much love
And I need someone I can call my own
To fall in love, is what everyone's dreaming of
I hold this feeling oh, so strong

Life is too short to live alone
Without someone to call my own
I will care for you, you will care for me
Our love will live forever

Shower me with your love
Shower me with the love I long for
Shower me with your love
Shower me with the love I've waited for

I close my eyes and pray all my wishes come true
Every night I go to sleep
Until you're mine, I'll wait for you endlessly
Can't you see I need you

Fairy tales they, they do come true
If you believe, it could happen to you
Like the stars that shine way up in the sky
Our love will live forever

Shower me with your love
Shower me with the love I long for
Shower me with your love
Shower me with the love I've waited for

My heart is filled with so much love
And I need someone I can call my own
To fall in love, is what everyone's dreaming of
I hold this feeling oh, so strong

Life is too short to live alone
Without someone to call my own
I will care for you, you will care for me
Our love will live forever

Shower me with your love
Shower me with the love I long for
Shower me with your love
Shower me with the love I long for

Shower me with your love
Shower me with the love I",Foxy Brown (Reggae),1989,"[99, 67, 57, 44, 28, 16, 7, 5, 6, 8, 12, 17, 25, 31, 38, 50, 58, 69, 87]",19
147,What I Like About You,"[Verse 1]
All my life I've been a good girl
Tryna do what's right, never told no lies
Then you came around and suddenly my world
Turned upside down, now there's no way out

[Pre-Chorus]
I tried to fight against it, shut out what all my friends said
Can't get you out of my head, oh-woah-woah-woah-woah
I keep letting you in, though I know it's not a good thing
I got you under my skin, oh-woah-woah-woah

[Chorus]
You're so outta line
You make me bad and I don't know why
But that's what I like about ya
Yeah, that's what I like about ya
I'm out of my mind
You got me runnin' all the red lights
But that's what I like about ya
Yeah, that's what I like about ya

[Post-Chorus]
(Ooh, make me bad and I don't know)
(Ooh, make me bad and I don't know)
(Ooh) That's what I like about ya
(Ooh) Yeah, that's what I like about ya
(Ooh, make me bad and I don't know)
(Ooh, make me bad and I don't know)
(Ooh) That's what I like about ya
(Ooh) Yeah, that's what I like about ya

[Verse 2]
I don't care if my daddy don't think we're the perfect pair
It's my affair
Yeah, I don't know why my momma worries when I'm out all night
She thinks I'm nine, uh-uh

[Pre-Chorus]
I tried to fight against it, shut out what all my friends said
Can't get you out of my head, oh-woah-woah-woah-woah
I keep letting you in, though I know it's not a good thing
I got you under my skin, oh-woah-woah-woah

[Chorus]
You're so outta line
You make me bad and I don't know why
But that's what I like about ya
Yeah, that's what I like about ya
I'm out of my mind
You got me runnin' all the red lights
But that's what I like about ya
Yeah, that's what I like about ya

[Post-Chorus]
(Ooh, make me bad and I don't know)
(Ooh, make me bad and I don't know)
(Ooh) That's what I like about ya
(Ooh) Yeah, that's what I like about ya
(Ooh, make me bad and I don't know)
(Ooh, make me bad and I don't know)
(Ooh) That's what I like about ya
(Ooh) Yeah, that's what I like about ya

[Bridge]
I'm a fool for you

[Pre-Chorus]
I tried to fight against it, shut out what all my friends said
Can't get you out of my head (Out of my head, out of my head)
I keep letting you in, though I know it's not a good thing
I got you under my skin, oh-woah-woah-woah

[Chorus]
You're so out of line (You're so outta line)
You make me bad and I don't know why (I don't know why)
But that's what I like about ya
Yeah, that's what I like about ya (Yeah, that's what I like)
I'm out of my mind
You got me runnin' all the red lights (You got me runnin')
But that's what I like about ya
Yeah, that's what I like about ya

[Post-Chorus]
(Ooh, make me bad and I don't know)
(Ooh, make me bad and I don't know)
(Ooh) That's what I like about ya
(Ooh) Yeah, that's what I like about ya
(Ooh, make me bad and I don't know)
(Ooh, make me bad and I don't know)
(Ooh) That's what I like about ya
(Ooh) Yeah, that's what I like about ya",Jonas Blue,1989,"[100, 69, 44, 28, 30, 33, 34, 37, 39, 43, 49, 66, 88]",13
148,Don't Look Back,"[Verse 1]
Slip inside the eye of your mind
Don't you know you might find
A better place to play?
You said that you'd never been
But all the things that you've seen
Slowly fade away

[Pre-Chorus]
So I start a revolution from my bed
'Cause you said the brains I had went to my head
Step outside, summertime's in bloom
Stand up beside the fireplace
Take that look from off your face
You ain't ever gonna burn my heart out

[Chorus]
And so, Sally can wait
She knows it's too late as we're walking on by
Her soul slides away
But don't look back in anger, I heard you say

[Verse 2]
Take me to the place where you go
Where nobody knows if it's night or day
Please don't put your life in the hands
Of a rock 'n' roll band
Who'll throw it all away

[Pre-Chorus]
I'm gonna start a revolution from my bed
'Cause you said the brains I had went to my head
Step outside, 'cause summertime's in bloom
Stand up beside the fireplace
Take that look from off your face
'Cause you ain't ever gonna burn my heart out

[Chorus]
And so, Sally can wait
She knows it's too late as she's walking on by
My soul slides away
But don't look back in anger, I heard you say

[Guitar Solo]

[Chorus]
So, Sally can wait
She knows it's too late as we're walking on by
Her soul slides away
But don't look back in anger, I heard you say

[Outro]
So, Sally can wait
She knows it's too late as she's walking on by
My soul slides away
But don't look back in anger, don't look back in anger
I heard you say
At least not today",Oasis,1989,"[74, 43, 20, 11, 13, 17, 18, 25, 30, 38, 47, 76]",12
149,Partyman,"[Spoken Intro: Jack Nicholson]
Gentlemen, let's broaden our minds!
Lawrence

[Verse 1: Prince]
All hail the new king in town
Young and old, gather around
Yeah
Black and white, red and green
Funky
The funkiest man you've ever seen
Tell you what his name is

[Chorus: Prince]
Partyman, partyman
Rock a party like nobody can
Rules and regulations - no place in his nation
Partyman, partyman

[Post-Chorus: Prince]
Party people - say it now:
Yeah, yeah, yeah, yeah
Somebody holla if you want to party
""Ladies and gentlemen, no pictures, please!""

[Interlude: Prince]
Get it up, oh yeah
Partyman, partyman
Get it up, get it up
""Ooh, I love purple""

[Verse 2: Prince]
I rock the party, I rock the house
I rock the whole world, north, east and south
In the west:  seventeen horns blowing
Partyman, partyman
(Lose me now boy)
Get it up
All hail the new king in town
Ain't nothing but a muffin
We got to lot to butter to go
(Y'say aye, and I like you away, but don't come now)
And if it break when it bend
You better not put it in - uh
Giddy up (Ride 'em boy)

[Chorus: Prince]
Partyman
Partyman
Partyman
Partyman
Partyman

[Outro: Prince]
Young and old, gather around
Everybody hail the new king in town",Prince,1989,"[76, 51, 23, 18, 20, 24, 31, 34, 40, 46]",10
150,"My Fantasy (From ""Do The Right Thing"")","[Produced by Danja & Timbaland]

[Intro: 50 Cent]
Somethin' special, unforgettable
50 Cent, Cent, Justin, 'tin
Timbaland, 'land, goddamn, damn
She, she, she want it, I want to give it to her
She know that it's right here for her
I wanna see her break it down
I'm ballin', throwing money around

[Verse 1: 50 Cent]
She a working girl, she work the pole
She break it down, she take it low
She fine as hell, she 'bout the dough
She doing her thing out on the flo'
Her money money, she make it make it
Look at the way she shake it shake it
Make you wanna touch it, make you wanna taste it
Have you lusting for it, going crazy, face it
Now don't stop, get it get it
The way she shake it make you wanna hit it
Think she double jointed from the way she split it
Got your head fucked up from the way she did it
She so much more than you used to
She know just how to move to seduce you
She gon' do the right thing and touch the right spot
And dance in your lap till you ready to pop

[Bridge: 50 Cent & Justin Timberlake]
She always ready, when you want it she want it
Like a nympho, the info, I'll show you where to meet her
On the late night, 'til daylight, the club jumping
If you want a good time, she gon' give you what you want
(Let me talk to you)

[Hook: Justin Timberlake]
Baby, you're so new age, you're like my new craze
Let's get together, maybe we can start a new phase
This smoke's got the club all hazy, spotlights don't do you justice, baby
Why don't you come over here?
You got me saying, ""Ayo!"" I'm tired of using technology
Why don't you sit down on top of me?
Ayo! I'm tired of using technology
I need you right in front of me
Ooh, she wants it, uh, uh, she wants it
Ooh, she wants it, so I gotta give it to her
Ooh, she wants it, uh, uh, she wants it
Ooh, she wants it, so I gotta give it to her

[Post-Hook: Timbaland]
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you, girl

[Verse 2: 50 Cent]
Got a thang for that thang she got
The way she make it tick, the way she make it pop
I make it rain for her so she don't stop
I ain't got to move, I can sit and watch
In the fantasy, it's plain to see, just how it be, her and me
Backstroking, sweat soaking, all into my satin sheets
When she ready to ride, I'm ready to roll
I'll be in this bitch 'til the club close
Watching her do her thing on all fours
Now that that there should be against the law
From side to side, left to right, break it down, down, down
Know I like when you're hype and you throw it all around
Different style, different mood, damn, I like the way you move
Girl, you got me thinking 'bout all the things I'll do to you
Let's get it poppin', shawty, we could switch positions
From the couch to the counters in my kitchen
(Let me talk to you)

[Hook: Justin Timberlake]
Baby, you're so new age, you're like my new craze
Let's get together, maybe we can start a new phase
This smoke's got the club all hazy, spotlights don't do you justice, baby
Why don't you come over here?
You got me saying, ""Ayo!"" I'm tired of using technology
Why don't you sit down on top of me?
Ayo! I'm tired of using technology
I need you right in front of me
Ooh, she wants it, uh, uh, she wants it
Ooh, she wants it, so I gotta give it to her
Ooh, she wants it, uh, uh, she wants it
Ooh, she wants it, so I gotta give it to her

[Post-Hook: Timbaland]
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you girl",50 Cent,1989,"[84, 71, 65, 62, 66, 77]",6
151,I Like It,"[Intro]
Yeah, baby, I like it like that
You gotta believe me when I tell you
I said I like it like that
You gotta believe me when I tell you
I said I like it like—

[Verse 1: Cardi B]
Now I like dollars, I like diamonds
I like stuntin', I like shinin' (Yeah)
I like million dollar deals
Where's my pen? Bitch I'm signin' (Signin')
I like those Balenciagas (Those)
The ones that look like socks
I like going to the jeweler
I put rocks all in my watch (Cha-ching)
I like texts from my exes when they want a second chance (What?)
I like proving niggas wrong
I do what they say I can't
They call me Cardi Bardi, banging body
Spicy mami, hot tamale
Hotter than a Somali, fur coat, Ferrari (Rrr, woo)
Hop out the stu', jump in the coupe (Coupe)
Big Dipper on top of the roof
Flexing on bitches as hard as I can
Eating halal, driving the Lam'
Told that bitch I'm sorry though (Sorry though)
'Bout my coins like Mario (Mario)
Yeah, they call me Cardi B
I run this shit like cardio
Woo, facts

[Chorus: Cardi B]
Diamond district in the chain, chain (I said I like it like that)
Certified, you know I'm gang, gang, gang, gang (I said I like it like—woo)
Drop the top and blow the brains, woo (Woo, I said I like it like that)
Oh, he's so handsome, what's his name? Yeah (Woo, bags, I said I like it)
Oh, I need the dollars, cha-ching (I said I like it like that)
Beat it up like piñatas (I said I like it like—; uh)
Tell the driver, close the curtains (I said I like it like that, skrrt)
Bad bitch make you nervous (I said I like it)
Cardi B

[Verse 2: Bad Bunny]
Chambean, chambean, pero no jalan (¡Jalan!)
Tú compras to'a las Jordan, bobo, a mí me las regalan (Jeje)
I spend in the club what you have in the bank (¡Wuh; ¡yeh!)
This is the new religion bang in Latino gang, gang, ¡yeh!
Trato de hacer dieta, pero es que en el closet tengo mucha grasa (¡Yeh!; ¡wuh!)
Ya mudé la' Gucci pa' dentro de casa, yeh (¡Wuh!)
Cabrón, a ti no te conocen ni en Plaza (No)
El Diablo me llama, pero Jesucristo me abraza (Amén)
Guerrero como Eddie, que viva la raza, yeh
Me gustan boricuas, me gustan cubanas
Me gusta el acento de las colombianas (¿Qué hubo pues?)
Como mueve el culo la dominicana (¿Qué lo que?)
Lo rico que me chingan las venezolanas (¡Wuh!)
Andamos activos, Perico Pin Pin (Wuh)
Billetes de cien en el maletín (¡Ching!)
Que retumbe el bajo, Bobby Valentín, yeh (¡Buh!)
Aquí es prohibido amar, diles, Charytín
Que pa'l picor les tengo Claritín
Yo llego a la disco y se forma el motín (¡Rrrah!)

[Chorus: Cardi B, Bad Bunny]
Diamond district in the chain (I said I like it like that)
Bad Bunny baby, bebé, bebé
Certified, you know I'm gang, gang, gang, gang (I said I like it like—woo)
Drop the top and blow the brains, woo (Woo, I said I like it like that)
Oh, he's so handsome, what's his name? Yeah (Woo, yeh, I said I like it)
Oh, I need the dollars, cha-ching (I said I like it like that)
Beat it up like piñatas (I said I like it like—)
Tell the driver, close the curtains (I said I like it like that, skrrt)
Bad bitch make you nervous (I said I like it, that)

[Verse 3: J Balvin]
Como Celia Cruz tengo el azúcar (Azúca')
Tu jeva me vio y se fue de pecho como Jimmy Snuka (Ah)
Te vamos a tumbar la peluca
Y arranca pa'l carajo, cabrón, que a ti no te vo'a pasar la hookah (Hookah, hookah)
Mis tenis Balenciaga me reciben en la entrada (Wuh)
Pa-Pa-Paparazzi like I'm Lady Gaga (Wuh)
Y no te me hagas (Eh)
Que en cover de Billboard tú has visto mi cara (Eh)
No salgo de tu mente (Wuh)
Donde quieras que viajes has escuchado ""Mi Gente""
Yo no soy hype, soy como el Testarossa (Hype; 'rossa)
Yo soy el que se la vive y también el que la goza (Goza, goza)
Es la cosa, mami es la cosa (Cosa, cosa)
El que mira sufre y el que toca goza (Goza, goza, goza)

[Bridge: J Balvin, Cardi B]
I said I like it like that
I said I like it like that (Rrr)
I said I like it like that (Woo)
I said I like it like that

[Chorus: Cardi B]
Diamond district in the chain (I said I like it like that)
Certified, you know I'm gang, gang (I said I like it like—)
Drop the top and blow the brains, woo (I said I like it like that)
Oh, he's so handsome, what's his name? Yeah (I said I like it)","Cardi B, Bad Bunny & J Balvin",1989,"[87, 70, 63, 50, 41, 35, 32, 23, 18, 11, 7, 7, 8, 9, 13, 18, 23, 29, 39, 41, 49, 52, 60, 68, 89]",25
